Id,In-degree,Out-degree,Degree,Weighted In,Weighted Out,Weighted degree,Eccentricity,Closeness centrality,Harmonic closeness,Betweenness centrality,Authority,Hub,PageRank,Eigenvector Centrality,Clustering coef
Stan,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Yaxley,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Abbott,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Liza,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Ariana,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Avery,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.012307558,0.0,0.0017160887865776604,0.028249059145052317,0.0
Dolohov,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009119573,0.0,0.0020633689100725073,0.024623146723524787,0.0
Josh,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.005792982,0.0,0.0016281263925712573,0.013983542072446821,0.0
Madame Delacour,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008329421,0.0,0.0015288622621244406,0.013897663821202033,0.0
Travers,0,1,1,0.0,1.0,1.0,5.0,0.3391472868217054,0.3563809523809531,0.0,0.0,0.015642568,0.0011588662858187523,0.0,0.0
Cattermole,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00391222,0.0011588662858187523,0.0,0.0
Selwyn,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
the balding wizard,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Sprout,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Pius Thicknesse,0,1,1,0.0,1.0,1.0,5.0,0.30434782608695654,0.314666666666667,0.0,0.0,0.0026533022,0.0011588662858187523,0.0,0.0
Gabrielle,0,1,1,0.0,1.0,1.0,5.0,0.315884476534296,0.32733333333333386,0.0,0.0,0.0042154645,0.0011588662858187523,0.0,0.0
Rowle,0,1,1,0.0,1.0,1.0,5.0,0.33396946564885494,0.3482857142857149,0.0,0.0,0.009133941,0.0011588662858187523,0.0,0.0
Mary,0,1,1,0.0,1.0,1.0,5.0,0.33269961977186313,0.3484761904761911,0.0,0.0,0.012499136,0.0011588662858187523,0.0,0.0
Caractacus Burke,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Sybill,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Armando,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Amycus,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Romilda Vane,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.019832605,0.0,0.0018572505479618013,0.04303422074951036,0.0
Michael Corner,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005792982,0.0,0.0016281263925712573,0.013983542072446821,0.0
Dawlish,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0025064328,0.0,0.0022140181766778858,0.006836894633907246,0.0
Rosmerta,0,1,1,0.0,1.0,1.0,5.0,0.32894736842105265,0.34066666666666734,0.0,0.0,0.012905323,0.0011588662858187523,0.0,0.0
Marvolo,0,1,1,0.0,1.0,1.0,3.0,0.5,0.611111111111111,0.0,0.0,0.0036691632,0.0011588662858187523,0.0,0.0
Mr. Burke,0,1,1,0.0,1.0,1.0,5.0,0.30397236614853196,0.31335227272727306,0.0,0.0,0.0,0.0011588662858187523,0.0,0.0
Harper,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Montague,0,1,1,0.0,1.0,1.0,5.0,0.32894736842105265,0.34066666666666734,0.0,0.0,0.012905323,0.0011588662858187523,0.0,0.0
Coote,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Filius,0,1,1,0.0,1.0,1.0,5.0,0.33269961977186313,0.3484761904761911,0.0,0.0,0.012499136,0.0011588662858187523,0.0,0.0
the Bulgarian minister,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Mostafa,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Stan Shunpike,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
the Horntail,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Mrs. Diggory,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Pigwidgeon,1,0,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.019832605,0.0,0.0018572505479618013,0.04303422074951036,0.0
Moran,0,1,1,0.0,1.0,1.0,6.0,0.2391304347826087,0.24630681818181835,0.0,0.0,0.0,0.0011588662858187523,0.0,0.0
Connolly,0,1,1,0.0,1.0,1.0,6.0,0.2391304347826087,0.24630681818181835,0.0,0.0,0.0,0.0011588662858187523,0.0,0.0
Diggory,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0038756425,0.0,0.0019823891679476326,0.00787379727535105,0.0
Ern,0,1,1,0.0,1.0,1.0,5.0,0.31362007168458783,0.32447619047619086,0.0,0.0,0.008009896,0.0011588662858187523,0.0,0.0
Ripper,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Penelope,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Moony,0,1,1,0.0,1.0,1.0,5.0,0.32169117647058826,0.3340000000000005,0.0,0.0,0.008511071,0.0011588662858187523,0.0,0.0
Florean Fortescue,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Fawkes,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Aragog,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010428109,0.0,0.0018029509939728216,0.021106694317297787,0.0
Armando Dippet,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018108973,0.0,0.0015406293308660066,0.02509036372015296,0.0
Mr. Borgin,0,1,1,0.0,1.0,1.0,5.0,0.30918727915194344,0.3194285714285719,0.0,0.0,0.0066399835,0.0011588662858187523,0.0,0.0
the dwarf,0,1,1,0.0,3.0,3.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
The Sorting Hat,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
Bloody Baron,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Flamel,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010428109,0.0,0.0018029509939728216,0.021106694317297787,0.0
the stranger,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010428109,0.0,0.0018029509939728216,0.021106694317297787,0.0
Mrs. Figg,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0021146862,0.0,0.00300698779802909,0.009225520585453742,0.0
Fluffy,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012307558,0.0,0.0017160887865776604,0.028249059145052317,0.0
Bane,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.954338E-4,0.0011588662858187523,0.0,0.0
the ghost,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
The white queen,0,1,1,0.0,2.0,2.0,5.0,0.3514056224899598,0.37209523809523865,0.0,0.0,0.018298056,0.0011588662858187523,0.0,0.0
Madam Malkin,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
The zoo director,0,1,1,0.0,1.0,1.0,5.0,0.30329289428076256,0.3132380952380956,0.0,0.0,0.0029554935,0.0011588662858187523,0.0,0.0
Doris Crockford,0,1,1,0.0,1.0,1.0,4.0,0.42892156862745096,0.4476190476190474,0.0,0.0,0.028754463,0.0011588662858187523,0.0,0.0
